Train_acc,Valid_acc,Train_loss,Valid_loss
0.9863907921122995,0.997141290726817,0.04230539338587893,0.009666505294980629
0.9862027907754011,0.9931860902255639,0.04188586371491447,0.020774000466107986
0.9866519050802139,0.993734335839599,0.03999192149544578,0.021225424904220466
0.987069685828877,0.9973762531328321,0.039450904638293254,0.00747900587408996
0.9874561330213903,0.9972587719298246,0.0386827802096844,0.009223397947742223
0.9875083556149733,0.9977678571428571,0.03809746496431046,0.011334206613526448
0.9878216911764706,0.9860197368421053,0.0373563094358433,0.03879155748021056
0.9881976938502673,0.9960839598997494,0.03649339174449185,0.01210951466532891
0.9884065842245989,0.9974937343358395,0.036567505269881305,0.00919177659809412
0.9883752506684492,0.9983944235588973,0.03513179866473987,0.0067489773726466
0.9899732620320856,0.9990601503759399,0.032121989161120405,0.004443501326952679
0.9887199197860963,0.9961622807017544,0.033327262913612904,0.013498222397174686
0.9895763703208557,0.9911889097744361,0.031416836532885024,0.021800252056602135
0.9891690340909091,0.9986685463659147,0.03324159218422414,0.004833406946475915
0.989816594251337,0.9987077067669173,0.03105289452253693,0.004959561386032445
0.9903492647058824,0.9985902255639098,0.029816830647100178,0.005353713904372954
0.9901925969251337,0.9986293859649122,0.030807795786763733,0.006256959065538189
0.9908610461229946,0.9944783834586466,0.02920418461637849,0.01679406300922949
0.991174381684492,0.9936951754385965,0.028739077878628724,0.018854032025124264
0.990505932486631,0.9948308270676691,0.029559045522838327,0.01645919010361171
0.9902865975935828,0.9967888471177945,0.030386796390765105,0.010091925655535561
0.9906312667112299,0.9931860902255639,0.030174940596561086,0.020161783527695213
0.9912683823529411,0.9987468671679198,0.028470473358446175,0.003830457738646023
0.9913101604278075,0.9987468671679198,0.02792875813796621,0.004053362029343016
0.9910908255347594,0.9989818295739349,0.02722750933504056,0.0048809152721421695
0.9916966076203209,0.9988643483709273,0.026067754626282864,0.003823855065156909
0.9921561664438503,0.9951049498746867,0.026390804724109387,0.016092210152317165
0.9912579378342246,0.9944392230576441,0.028232012180383136,0.017573772472627626
0.9917279411764706,0.9952224310776943,0.025538546401259573,0.015313778282230706
0.9916130514705882,0.9955748746867168,0.027229517305984476,0.013386760858315881
0.9916757185828877,0.9992951127819549,0.02820711912450851,0.0040984504075799975
0.991769719251337,0.9972587719298246,0.02620938185811688,0.009557339163194527
0.9919994986631016,0.9981986215538847,0.02483913850442709,0.007332409709559393
0.9920517212566845,0.9989818295739349,0.024953270185791708,0.0033191764238031545
0.9920308322192514,0.9982769423558897,0.024115667698841714,0.0048288983187622465
0.9925739471925134,0.9993342731829574,0.024643658400396787,0.002141719991963337
0.9923755013368984,0.9990209899749374,0.02401862209738643,0.0030926179274672876
0.9919786096256684,0.9978461779448622,0.024537581395291448,0.007055305775364852
0.9922501671122995,0.9987860275689223,0.025875026923413463,0.004342431205495836
0.9929603943850267,0.9989426691729323,0.02481557069006126,0.003982963794079754
0.9928872827540107,0.9990601503759399,0.024507979850848176,0.002676546815505241
0.9927619485294118,0.997062969924812,0.023357932838003023,0.008042805828331882
0.9928872827540107,0.9981986215538847,0.02391434611026585,0.005396778539053962
0.9926888368983957,0.9960447994987469,0.02408437554917094,0.012066952918688511
0.9931901737967914,0.9850015664160401,0.022895083320028233,0.048375195409482014
0.9930021724598931,0.9994125939849624,0.021858988749372924,0.002209636119807515
0.9928663937165776,0.9984335839598998,0.024203996318935283,0.005465295529128318
0.9928872827540107,0.9994517543859649,0.023011297956436028,0.001964619682408319
0.9929186163101604,0.9904057017543859,0.02311131722799084,0.035095051534895026
0.9928141711229946,0.9995692355889725,0.02425321381492163,0.0011330542378970418
0.9930648395721925,0.9989818295739349,0.02331328778977585,0.0034195314999960645
0.9932215073529411,0.9925986842105263,0.02375788084024113,0.02357580878632413
0.9932632854278075,0.9971021303258145,0.023692504673675632,0.009433080169608792
0.9929708389037433,0.9972587719298246,0.023314746414509868,0.009447008338474575
0.9937855113636364,0.9993342731829574,0.02196576948121253,0.0027175857741603246
0.9936183990641712,0.9994517543859649,0.021562202860192572,0.0017710136110794825
0.9934408422459893,0.9991384711779449,0.023079512839728065,0.0029221759850382965
0.993722844251337,0.9995692355889725,0.020913260298392532,0.0019103488923308916
0.9934303977272727,0.9990209899749374,0.021656824745960306,0.0033614266739321118
0.9935139538770054,0.9953399122807017,0.0215579366104437,0.013751078169167286
0.9935766209893048,0.9981594611528822,0.022008190533388844,0.004994570356226214
0.9937541778074866,0.9989035087719298,0.021603739651578767,0.0045572946195702995
0.9936079545454546,0.9986293859649122,0.021385993932171842,0.0043254444267199176
0.9936288435828877,0.9986685463659147,0.02247373973488005,0.0039721899554154205
0.9940988469251337,0.9978853383458647,0.020125831454045832,0.005953874537101142
0.9941092914438503,0.9989818295739349,0.019612071624422737,0.0034285499396060175
0.9938481784759359,0.9971804511278195,0.020180884612380684,0.00827286469241774
0.9939630681818182,0.9988643483709273,0.021026137831989505,0.003500460865367464
0.9940884024064172,0.9984727443609023,0.02057311740793314,0.0053586030756994606
