Train_acc,Valid_acc,Train_loss,Valid_loss
0.9937646223262032,0.9997258771929824,0.020289898553355817,0.00161039178059705
0.9936183990641712,0.9989818295739349,0.021390247487991905,0.0029370202058945417
0.9936079545454546,0.9978070175438597,0.021617438089434317,0.006242393077627639
0.9935557319518716,0.9966322055137845,0.02097854104217464,0.013108591769487123
0.9935661764705882,0.997454573934837,0.02140778082000385,0.006466161066237306
0.9944017379679144,0.9974937343358395,0.019075097771856984,0.00881132113185696
0.9939735127005348,0.9994909147869674,0.01976266013428067,0.0016153875605258757
0.9943181818181818,0.9988643483709273,0.019990278325621145,0.0033388147629212247
0.9947046290106952,0.9957315162907269,0.01839165051025859,0.015980382544008638
0.9943077372994652,0.9933818922305765,0.019030981372405702,0.026813165702990426
0.9945375167112299,0.9992559523809523,0.019852816778600884,0.0023144030822522766
0.9943808489304813,0.9983944235588973,0.01876834407289607,0.004024260106811846
0.9941928475935828,0.9967105263157895,0.018959252879455945,0.010066250164737153
0.9941615140374331,0.9987860275689223,0.01956146013605544,0.004557433339136183
0.9945270721925134,0.9996475563909775,0.018777798538254734,0.0020820868891522942
0.9943495153743316,0.99968671679198,0.019098470645310974,0.00140686293944864
0.9945375167112299,0.9990601503759399,0.019108439379513713,0.003488608519569482
0.9943704044117647,0.9994909147869674,0.01958289656974109,0.0020280622566953986
0.994558405748663,0.9992167919799498,0.01834035969895019,0.0026209378994180702
0.9951850768716578,0.9984727443609023,0.0159744653592166,0.004539012515452579
0.9945270721925134,0.9971021303258145,0.019194304705093368,0.008202153503675834
0.9948612967914439,0.99968671679198,0.017361627598757454,0.0011435250792664548
0.9944435160427807,0.9994909147869674,0.01917073059626726,0.002005141563883118
0.9944748495989305,0.9995692355889725,0.019464475161513332,0.0016104432147460244
0.9949448529411765,0.9992951127819549,0.017624660931121226,0.002243383606895791
0.9947464070855615,0.9989035087719298,0.019117324133874875,0.0036679082843528747
0.9949448529411765,0.9990209899749374,0.01695817675336902,0.0034670409470697137
0.9951641878342246,0.9987077067669173,0.01723753358346314,0.0043412410326291225
0.9947046290106952,0.9962406015037594,0.017362899653279293,0.012831356550174306
0.9951955213903744,0.9994125939849624,0.015965107388585857,0.0014135865370609733
0.9949239639037433,0.9986293859649122,0.017287597529085992,0.003497043010139535
0.9952895220588235,0.9994909147869674,0.01667072888333521,0.001427681742210493
0.994882185828877,0.9983161027568922,0.017469453579667334,0.00788094569176194
0.9949552974598931,0.9917371553884712,0.016955827960063372,0.025386256245819777
